text,label
The said letter was replied by the Custodian by his letter dated 10.October.2003 wherein none of the queries contained in paragraphs 3 to 8 of the said letter was even attempted to be answered,5
"The Appellants, herein contended that the Custodian did not furnish the requisite particulars thereof and inspection was refused on the grounds stated therein",2
"The learned Special Court, in the impugned order, stated: (i",1
"the grand total of the admitted liability, thus, comes to Rs",1
"7,279,127,317.15",1
"the amount of priority demand of Income Tax liabilities comes to Rs. 18,297,576,248",1
the estimated value of the immovable properties of this group is Rs,1
"184,030,038",1
"Thus, the total value of the assets as per the affidavit filed on behalf of the Custodian of Harshad Mehta Group is Rs",1
"9,727,332,166.94",1
v,1
"Thus, taking into consideration the total of the decretal amount and the income-tax liability, it is clear that the total assets of Harshad Mehta group would be far below the liabilities",1
"In arriving at the said finding, no contention of the parties raised in their respective affidavits had been adverted to nor any material filed before it was analysed",5
"In our opinion, the learned Judge, Special Court should have analysed the respective contentions of the parties in greater details and in particular in regard to assets and liabilities of the separate entities and having regard to the contentions raised by them that they are not part of the Harshad Mehta Group and their individual liabilities can be met from the assets held and possessed by them separately",5
"The statement annexed to the affidavit of the Custodian showed individual break-up and in that view of the matter the net asset picture of each individual of the Appellants herein on individual basis and the effect thereof, in our opinion, should have received serious consideration at the hands of the learned Special Court",5
The Custodian in terms of the directions issued by the learned Special Court had affirmed an affidavit putting on record the assets and liabilities of each of the members of the so-called Harshad Mehta Group on an individual basis,5
"Allegedly, therein it was shown that the individuals had received large loans, advances, credits from the Harshad Mehta Group and there had been intermingling of the assets to the tune of crores of rupees",5
"Before us, Mr. Desai had filed a chart for showing the same",5
"The said chart, however, shows that at least Mrs. Deepika Mehta held assets more than her liabilities",2
"Mr. Desai contended that if interest is calculated, liabilities would be more than assets",2
"But, the said chart has been drawn up on the basis of the audited accounts, the correctness whereof is itself in dispute",2
"Before us a chart has been produced by the Appellants herein as regards Mrs. Deepika Mehta to show her liabilities payable as on 8th June, 1992 which are as under: ""Chart showing comparison of payables as on 8th June, 1992",5
"We, therefore, have not been given a clear picture as to the correctness or otherwise of the affidavit filed by the Custodian vis-a-vis the Books of Accounts which have been maintained by the Appellants themselves as well as the Auditor's Report",5
"The learned Judge merely accepted the figures mentioned in the affidavit of the Custodian and relied thereupon in the judgment without discussing the contentions and arguments raised on behalf of the Appellants, herein",5
"We, therefore, are of the opinion, in the interest of justice, that it is necessary to give another opportunity of hearing to the Appellants",5
It is true that horrendous figures as regard the liabilities of Harshad Mehta have been projected before us but the same had been shown to be of the entire Group,5
"If the liabilities of the individual entities are not treated as that of the group, for one reason or the other, indisputably, liability of those who have nothing to do with the dealings of Harshad Mehta either in their individual capacities or as Directors of some company or otherwise must be dealt with separately",5
The contention raised on behalf of the Appellants is that the Harshad Mehta should be considered to be sui generis and the Custodian may realize his dues from his personal assets as also of those with which he was concerned together with the assets of his front companies but such liability should not be fastened upon others who had nothing to do therewith,2
"As regards liabilities of Harshad Mehta, the Appellants contended that since his expiry in the year 2001 his legal interests are not being defended both in the court as well as before the revenue, as a result, liabilities have been foisted upon him a large part which is on account of interest and penalties",2
His death has also forced upon him bankruptcy,2
"On the other hand, the contention of the Custodian is that the Appellants had not only taken huge loans or advances from Harshad Mehta in one capacity or the other but also even transactions and shares were made by Harshad Mehta on their behalf",2
Further contention of the Custodian is that even Dr. Hitesh Mehta and Dr. Pratima Mehta have admitted that they had no knowledge about the transactions,2
"This may be so, but then the effect of the rival contentions was required to be gone into by the learned Special Court",5
A finding of fact arrived at upon discussing and analyzing the respective contentions could have gone a long way in assisting this Court in arriving at a correct conclusion,5
"The learned Judge proceeded on the basis that the assets and liabilities, joint and collective, of all those who are related with Harshad Mehta as also the corporate entities in which he was a Director or had some other interest must be considered as a group",5
"Even in this behalf, it was necessary for the Special Judge to assign sufficient and cogent reasons",5
A question may further arise as to whether the learned Judge was correct in considering the individual liabilities of the notified parties as the liabilities of the group,5
"If those individuals, who had no connection with Harshad Mehta could not have been proceeded against for meeting the liabilities of Harshad Mehta jointly or severally, a clear finding was required to be arrived at",5
"Only because there had been large intermingling and flow of funds from Harshad Mehta and inter se within the group, the same by itself may not justify the conclusion that all of their assets were required to be sold irrespective of their individual involvement",5
"It was, thus, necessary for the learned Special Court to arrive at a firm conclusion as regard the involvement of the individuals with Harshad Mehta, if any, and the extent of his liability as such",5
"Furthermore, the question as regard liability of the parties should have been determined at the stage of Section 9-A of the Act",5
The Appellants have contended that the Custodian had taken contradictory or inconsistent stand inasmuch as the liabilities of all the entities were treated to be joint liabilities of Harshad Mehta group,2
He furthermore wanted to treat the liabilities of the notified entities also as their separate liabilities,2
"He has proceeded on the basis that even if the assets and liabilities of all individuals is taken on an individual basis, the liabilities would exceed assets in the case of each individual and corporate entity",2
"It had, however, never been the case of the Custodian that the examination of claims of all the notified parties is complete",5
It does not appear that claims inter se between the entities within the so-called group had ever been taken into consideration,5
The Custodian does not appear to have preferred claims before the Special Court on behalf of the largest lender on the so-called group against those he had to recover loans,5
Such claims may also be preferred,5
"The Act confers wide power upon the Custodian and the learned Special Court and in that view of the matter, having regard to the principles of natural justice, the judgment and order of the learned Judge, Special Court should have furthermore been supported by sufficient and cogent reasons",5
TAX LIABILITY,5
It is not in dispute that the tax liabilities of the Appellants individually were assessed on the basis of Best Judgment assessment,5
"It is, furthermore not in dispute that in a large number of cases the appellate authorities have set aside Best Judgment assessments",5
"The contention of the Appellant to the effect that the income tax dues should have been considered at the point of time when they become recoverable cannot be accepted having regard to the 3-Judge Bench decision of this Court in B.C. Dalal 2005 Indlaw SC 1826 (supra) wherein this Court categorically held that in absence of any order of stay granted by the higher court, the liabilities would remain",5
We may further notice that the learned Special Court relied upon a decision in Custodian v. Union of India and Ors,5
Misc,5
"Petition No. 64 of 1998, disposed of on 17th August, 2000] wherein allegedly a dichotomy between sale and distribution was sought to be resolved in terms of the decision of this Court in Harshad Shantilal Mehta",5
"Indlaw SC 732 (supra), the appeal where against being Civil Appeal No. 5812 of 2000 was dismissed by this Court by an order dated 4.December.2000 stating that it was in agreement with the decision of the Special Court which called for no interference",5
"This Court, therefore, has laid down a law that mere filing of an appeal is not sufficient, particularly, when there is no order of stay on recovery has been granted and the demand is outstanding",5
"In Kedarnath Jute Mfg. Co. Ltd. 1971 Indlaw SC 841 (supra) this Court has held: ""Although that liability cannot be enforced till the quantification is effected by assessment proceedings, the liability for payment of tax is independent of the assessment",4
"It is significant that in the present case, the liability had even been quantified and a demand had been created in the sum of Rs 1,49,776 by means of the notice, dated November 21, 1957, during the pendency of the assessment proceedings before the Income Tax Officer and before the finalisation of the assessment",4
It is not possible to comprehend how the liability would cease to be one because the assessee had taken proceedings before higher authorities for getting it reduced or wiped out so long as the contention of the assessee did not prevail with regard to the quantum of liability etc,4
"But, in this case, the orders of assessment have been set aside",5
If the orders of assessment have been set aside the liabilities of the Appellants have to be worked out on the basis of the new orders of assessment,5
"So long, such orders of assessment are not passed by the competent assessing authorities, it cannot be said that the Appellants are liable to pay a huge amount by way of income tax dues on the basis of such orders of assessment which have since been set aside",5
"A chart has been annexed to the additional written submissions filed by Mr. Desai, which originated from a letter dated 9th December, 2005 issued by the Office of the Commissioner of Income Tax showing the current status of the liabilities of the individual members of the Harshad Mehta group in the following terms: ""(I",5
Ashwin Mehta Rs,5
"1396 crores, (II",5
Deepika Mehta Rs,5
120 crores (even after deducting the amount set aside by ITAT,5
it exceeds Rs. 63 crores,5
III,5
Late Harshad Mehta Rs,5
11829 crores,5
IV) Jyoti Mehta Rs,5
1457 crores,5
V) Hitesh Mehta Rs,5
73 crores (VI,5
Pratima Mehta Rs,5
115 crores (even after deducting the amount set aside by ITAT,5
it exceeds Rs,5
35 crores) (VII,5
Sudhir Mehta Rs,5
339 crores (VIII,5
Aatur Holdings Rs,5
15.95 crores (even after deducting the amount set aside by ITAT,5
2.7 crores,5
"The Custodian has further brought on records that if the transactions by or on behalf of corporate entity, viz., Aatur Holdings Pvt. Ltd. and Dr. Pratima Mehta by way of illustration are taken into consideration, the same would reveal their modus operandi to the effect that the moneys were diverted from banks and financial institutions by late Harshad Mehta which were in turn diverted to his family concerns and family members",5
These moneys were used for speculative transactions and securities and the profits generated was used for acquiring assets,5
"The learned Special Court, having not arrived at such a finding, this Court is not in a position to go into the correctness or otherwise thereabout",5
"In any view of the matter, the learned Judge, Special Court having not dealt with the question as regard the mode and manner of disbursements of the amount so far as the tax liabilities of the Appellants are concerned elaborately, the same requires fresh determination in the light of the decision of this Court in Harshad Shantilal Mehta",5
1998 Indlaw SC 732 (supra,5
"In fact, the Appellants have brought on records various orders passed by Income Tax Appellate Authorities to show that the demands of the revenue have been set aside",5
"Furthermore, the orders of the appellate authority have been passed during pendency of this appeal",5
"This Court, it is trite, can take into consideration the subsequent events",5
Such subsequent events could also be taken into consideration for the purpose of review,5
In Board of Control for Cricket in India and Another v. Netaji Cricket Club and Others [(2005) 4 SCC 741] 2005 Indlaw SC 1243,4
"this Court held: ""It is also not correct to contend that the Court while exercising its review jurisdiction in any situation whatsoever cannot take into consideration a subsequent event",4
"In a case of this nature when the Court accepts its own mistake in understanding the nature and purport of the undertaking given by the learned Senior Counsel appearing on behalf of the Board and its correlation with as to what transpired in the AGM of the Board held on 29-9-2004, the subsequent event may be taken into consideration by the Court for the purpose of rectifying its own mistake",4
"In view of the aforementioned pronouncement of law, we are of the opinion that it is absolutely necessary to request the learned Special Court to consider the matter afresh",5
Sale of commercial properties has never been seriously contested by the Appellants,5
"In fact one of the contentions raised on behalf of the Appellants had been that if commercial properties are sold, there would be no need to sale the residential properties",2
"This Court also in its order dated 5th May, 2004 clarified that the interim order dated 30th January, 2004 shall not be applicable as regard sale of commercial properties as even before this Court the same had not been questioned",5
"It is, furthermore, not in dispute that third party rights have since been created by reason of sale of a large number of commercial properties",5
"By an order dated 30th January, 2004, while admitting the appeals, this Court directed: ""The learned counsel for the Custodian brings on record the result of the bids and the order of the Special Court dated 17.December.2003 and 20.January.2004",0
The learned counsel for the Appellants proposes to offer his comments on the bids and the two orders of the Special Court,0
Let it be done within two weeks,0
The process of finalizing the bids according to law may be proceeded ahead by the Special Court,0
"However, the finalization shall be subject to the result of these appeals",0
"The said order, however, was modified and clarified by an order dated 5th May, 2004 that the same shall not apply to the sale of commercial properties in view of the order of the learned Judge, Special Court dated 17th October, 2003 wherein it was pointed out that the notified parties did not dispute the commercial properties being put to sale by the Custodian",0
"In that view of the matter, evidently, creation of any third party interest is no longer in dispute nor the same is subject to any order of this Court",4
"In any event, ordinarily, a bona fide purchaser for value in an action sale is treated differently than a decree holder purchasing such properties",4
"In the former event, even if such a decree is set aside, the interest of the bona fide purchaser in an auction sale is saved",4
See Zain-ul-Abdin Khan v. Muhammad Asghar Ali Khan - 15 IA 12 1887 Indlaw PC 13,4
The said decision has been affirmed by this Court in Gurjoginder Singh v. Jaswant Kaur,4
Smt.) and Another [(1994) 2 SCC 368] 1994 Indlaw SC 1613,4
In Janak Raj v. Gurdial Singh and Anr,4
"1967 (2) SCR 77], 1966 Indlaw SC 120",4
"this Court confirmed a sale in favour of the Appellant therein who was a stranger to the suit being the auction purchaser of the judgment-debtor's immovable property in execution of an ex parte money decree in terms of Order XXXI Rule 92, Civil Procedure Code",4
"Despite the fact that ordinarily a sale can be set aside only under Rules 89, 90 and 91 of Order XXXI, it was opined that the court is bound to confirm the sale and direct the grant of a certificate vesting the title in the purchaser as from the date of sale when no application in term of Rule 92 was made or when such application was made and disallowed and in support thereof Zain-ul-Abdin Khan 1887 Indlaw PC 13 (supra) and various other decisions were referred to",4
"In Padanathil Ruqmini Amma v. P.K. Abdulla [(1996) 7 SCC 668] 1996 Indlaw SC 3096, this Court making a distinction between decree-holder auction purchaser himself and a third party bona fide purchaser in an auction sale, observed : ""The ratio behind this distinction between a sale to a decree-holder and a sale to a stranger is that the court, as a matter of policy, will protect honest outsider purchasers at sales held in the execution of its decrees, although the sales may be subsequently set aside, when such purchasers are not parties to the suit",4
"But for such protection, the properties which are sold in court auctions would not fetch a proper price and the decree-holder himself would suffer",4
The same consideration does not apply when the decree-holder is himself the purchaser and the decree in his favour is set aside,4
He is a party to the litigation and is very much aware of the vicissitudes of litigation and needs no protection,4
"We, therefore, do not interfere with that part of the order whereby and wherewith the auction sale, as regard commercial properties, had been directed by the learned Judge, Special Court",5
"The learned Judge, Special Court, may, therefore, proceed to pass an appropriate order as regard confirmation of the sale of such properties",5
RESIDENTIAL PROPERTY,5
"In these appeals, we are concerned with sale of eight residential flats in a building known as Madhuli",5
The flat belonging to the mother of Late Harshad Mehta has been released,5
"The flats, however, during pendency of these appeals have been sold in auction",5
One of the flats being flat,5
No. 202,5
"Arunachal Bhawan, Barakhamba Road, is subject matter of a separate proceeding pending before this Court, viz., Civil Appeal",5
No. 681 of 2004,5
"In these appeals, we are not concerned with the said flat",5
"Admittedly, the flats have been sold subject to the result of these appeals",5
The flats have been sold on the basis of the joint liabilities of the Appellants together with Harshad Mehta and other companies as a group,5
"The liabilities of the Appellants, in view of our findings aforementioned, are required to be considered afresh by the learned Judge, Special Court",5
The purchasers have also filed applications for their impleadment in these appeals,5
"We, however, have not heard the purchasers as the question as to whether the auction sale of the said flats will be confirmed or not will depend upon the ultimate finding of the learned Judge, Special Court upon consideration of the matter afresh in the light of the observations made hereinbefore",5
"We, therefore, would direct that the confirmation of sale of those flats be considered and appropriate order thereupon may be passed by the learned Special Court while considering the matter afresh",5
"In the light of the directions issued herein, it would be for the purchasers of the said flats to wait till a final decision is made or take back the amount deposited by them, subject to any other or further order (s) that may be passed by the learned Special Judge",5
CONCLUSION,5
"In view of our foregoing discussions, we are of the opinion that: (i",5
The contention of the Appellants that they being not involved in offences in transactions in securities could not have been proceeded in terms of the provisions of the Act cannot be accepted in view of the fact that they have been notified in terms thereof,5
The Appellants being notified persons all their personal properties stood automatically attached and any other income from such attached properties would also stand attached,5
"The question as to whether the Appellants could have been considered to be part of Harshad Mehta Group by the learned Special Court need not be determined by us as, at present advised, in view of the fact that appropriate applications in this behalf are pending consideration before the learned Special Court",5
"The question as regard intermingling of accounts by the Appellants, herein with that of the Harshad Mehta Group and/ or any other or further contentions raised by the parties hereto before us shall receive due consideration of the learned Judge, Special Court afresh in the light of the observations made hereinbefore",5
"As regard the tax liabilities of the Appellants, herein, we would request the learned Judge, Special Court to consider the matter afresh in the light of the observations made hereinbefore",5
"The learned Judge, Special Court, in this behalf, having regard to the fact that several orders of Best Judgment Assessment have been passed by the Assessing Authority, may take into consideration the ratio laid down in the decision of this Court in Harshad Shantilal Mehta",5
The learned Special Court shall proceed to pass appropriate orders as regard confirmation of the auction sales in respect of commercial properties,5
"v) As regard, sale of residential properties, an appropriate order may be passed by the learned Judge, Special Court in the light of the observations made hereinbefore",5
vi,5
We direct the Custodian to permit the Appellants to have inspection of all the documents in his power or possession in the premises of the Special Court in the presence of an officer of the court,5
Such documents must be placed for inspection for one week continuously upon giving due notice therefor to the Appellants jointly,5
"As the Appellants have been represented in all the proceedings jointly, only one of them would be nominated by them to have the inspection thereof",5
The Appellants shall be entitled to take the help of a Chartered or Cost Accountant and may make notes therefrom for their use in the pending proceeding,5
"The Appellants shall file their objections to the said report, if any, within ten days thereafter",5
The Custodian may also take assistance and/ or further assistance from a Chartered Accountant of his choice,5
A reply and/ or rejoinder thereto shall be filed within one week from the date of the receipt of the copy of the objection,5
The parties shall file their respective documents within one week thereafter,5
Such documents should be supported by affidavits,5
Both the parties shall be entitled to inspect such documents and filed their responses thereto within one week thereafter,5
"The parties shall file the written submissions filed before this Court together with all charts before the learned Special Judge, Special Court within eight weeks from date",5
viii,5
"The learned Judge, Special Court shall allow the parties to make brief oral submissions with pointed reference to their written submissions",5
Such hearing in the peculiar facts and circumstances of this case should continue from day to day,5
ix,5
"The learned Judge, Special Court while hearing the matter in terms of this order shall also consider as to whether the auction sale should be confirmed or not",5
"It will also be open to the learned Judge, Special Court to pass an interim order or orders, as it may think fit and proper, in the event any occasion arises therefor",5
"x) We would, however, request the learned Special Judge, Special Court to complete the hearings of the matter, keeping in view of the fact that auction sale in respect of the residential premises is being consideration, as expeditiously as possible and not later than twelve weeks from the date of the receipt of the copy of this order",5
"Save and except for sufficient or cogent reasons, the learned Judge shall not grant any adjournment to either of the parties",5
xi,5
"The learned Judge, Special Court shall take up the matter relating to confirmation of the auction sale in respect of the commercial properties immediately and pass an appropriate order thereupon within four weeks from the date of receipt of copy of this order",5
"If in the meanwhile orders of assessment are passed by the Income Tax Authorities, the Custodian shall be at liberty to bring the same to the notice of the learned Special Court which shall also be taken into consideration by the learned Judge, Special Court",5
"With the aforementioned observations and directions, these appeals are allowed",6
"The impugned judgments are set aside and the matter is remitted to the learned Judge, Special Court for consideration of the matter afresh",6
"However, the parties shall bear their own costs",6
Appeals allowed,6
Appellant before us was detained u/s.3 of the Conservation of Foreign Exchange and Prevention of Smuggling Activities,0
"Act,1974",0
"for short ""COFEPOSA",0
"He is the Managing Director of a company,registered and incorporated under the provisions of the Companies Act,known as M/s",0
Sundesh Springs Private Limited,0
It was an exporter and held a valid licence therefor,0
The company was to export products of alloy steel,0
"Upon exporting of alloy steel,it was entitled to credits under the Duty Entitlement Pass Book (DEPB",0
Scheme introduced by the Government of India with an object of encouraging exports,0
He allegedly misdeclared both the value and description of goods upon procuring fake and false bills through one Prabhjot Singh,0
"The said Prabhjot Singh was said to have been operating three firms,viz",0
M/s,0
"S.P.Industrial Corporation,M/s",0
Aaysons (India) and M/s,0
"P.J.Sales Corporation,Ludhiana",0
"It was allegedly found that non-alloy steel,bars,rods,etc.of value ranging from Rs.15/-to Rs.17/-per kg.were exported in the guise of alloy steel forgings,bars,rods,etc.by declaring their value thereof from Rs.110/-to Rs.150/-per kg.and the export proceeds over and above the actual price were being routed through Hawala Channel",0
The officers of the Directorate of Revenue Intelligence (DRI) searched the factory as well as the residential premises of Appellant and that of Prabhjot Singh,0
Various incriminating documents were recovered,0
Appellant and the said Prabhjot Singh made statements u/s.108 of the Customs Act,0
Prabhjot Singh allegedly admitted to have supplied fake bills to units owned and controlled by Appellant on commission basis without actual supply of the goods,0
"It was also found that Appellant had declared goods exported as ""alloy steel"" whereas after the tests conducted by Central Revenue Control Laboratory,they were found to be ""other than alloy steel"",i.e.,non-alloy",0
"The Consul (Economic),Consulate General of India at Dubai allegedly confirmed the existence of a parallel set of export invoices",0
Invoices with a higher value were presented before the Indian Customs Authorities with a view to avail DEPB incentives but in fact invoices with a lower value were presented for clearance,0
"On the aforementioned allegations,an order of detention was issued on 5.4.2005.Appellant moved for issuance of a writ of Habeas Corpus before the High Court of Judicature of Punjab and Haryana",0
The said writ petition was dismissed by an order dated 23.11.2005 by a learned Single Judge,0
"A letters patent appeal,concededly which was not maintainable,was filed thereagainst which was dismissed by reason of the impugned judgment",0
"Although before the High Court,the principal ground urged on behalf of Appellant in questioning the legality or validity of the order of detention was unexplained delay in passing the order of detention which did not find favour with the High Court",2
"Before us,several other grounds,viz.,non placement of vital/ material documents before the detaining authority,non-supply of documents relied on or referred to in the order of detention as also non-application of mind on the part of the detaining authority had been raised",5
"In the meantime admittedly the period of detention being over,Appellant had been set at large",5
He was released from custody on 17.5.2006,5
"This appeal,however,has been pressed as a proceeding under the Smugglers and Foreign Exchange Manipulators (Forfeiture of Property) Act,1976 (for short ""SAFEMA""),has been initiated against Appellant",3
We may first deal with the question of unexplained delay,5
In this regard we may notice the following dates,5
"On 13.10.2003,Appellant was arrested",0
He was discharged on bail on 6.1.2004.Several inquiries were conducted both inside and outside India,0
A report in relation to overseas inquiry was received on 12.5.2004.On 25.6.2004 proposal of detention was sent which was approved on 2.12.2004.On,0
"20.12.2004,the authorities of the DRI stated that transactions after 11.10.2003 were not under scrutiny",0
"Furthermore,the authorities of the DRI by a letter dated 28.02.2005 requested the Bank to defreeze the bank accounts of Appellants",0
The order of detention was passed on 5.4.2005,0
"The learned Additional Solicitor General,who appeared on behalf of Respondent has drawn our attention to a long list of dates showing that searches were conducted and statements of a large number of persons had to be recorded",2
"The final order of detention was preceded not only on the basis of raids conducted in various premises,recording of statements of a large number of witnesses,carrying on intensive inquiries both within India and outside India,obtaining test reports from three different laboratories but also the fact that despite notices Appellant and his associates did not cooperate with the investigating authorities",2
"They initiated various civil proceedings from time to time,obtained various interim orders and,thus,delay in passing the order of detention cannot be said to have not been explained",2
"Learned counsel would contend that keeping in view the nature and magnitude of an offence under COFEPOSA,a distinction must be made between an order of detention passed under COFEPOSA vis-a-vis other Acts as per the law laid down by this Court in Rajendrakumar Natvarlal Shah v",2
State of Gujarat and Others [(1988) 3 SCC 153 1988 Indlaw SC 71] and in that view of the matter the High Court must be held to have arrived at a correct decision,2
"Indisputably,delay to some extent stands explained",5
"But,we fail to understand as to why despite the fact that the proposal for detention was made on 2.12.2004,the order of detention was passed after four months",5
"We must also notice that in the meantime on 20.12.2004,the authorities of the DRI had clearly stated that transactions after 11.10.2003 were not under the scrutiny stating: ""In our letter mentioned above,your office was requested not to issue the DEPB scripts to M/s",5
Girnar Impex Limited and M/s,5
"Siri Amar Exports,only in respect of the pending application,if any,filed by these parties up to the date of action i.e.11.10.2003 as the past exports were under scrutiny being doubtful as per the intelligence received in this office",5
"This office never intended to stop the export incentives occurring to the parties,after the date of action i.e.11.10.2003.In the civil,your office letter",5
No.B.L.-2/Misc,5
"Am-2003/Ldh dated 17.05.2004 is being referred,which is not received in this office",5
"You are,therefore,requested to supply photocopy of the said letter to the bearer of this letter as this letter is required for filing reply to the Hon'ble Court",5
"Furthermore,as noticed hereinbefore,the authorities of the DRI by a letter dated 28.02.2005 requested the Bank to defreeze the bank accounts of Appellant",5
"The said documents,in our opinion,were material",5
"It was,therefore,difficult to appreciate why order of detention could not be passed on the basis of the materials gathered by them",5
"It is no doubt true that if the delay is sufficiently explained,the same would not be a ground for quashing an order of detention under COFEPOSA,but as in this case a major part of delay remains unexplained",5
"We may also place on record that Sen.,J.in Rajendrakumar Natvarlal Shah 1988 Indlaw SC 71 (supra),while laying down various stages of the procedures leading to an order of detention,opined that rule as to unexplained delay in taking action is not inflexible and a detention under COFEPOSA may be considered from a different angle",4
The question came up for consideration recently in Rajinder Arora v,4
"Union of India and Others [(2006) 4 SCC 796 2006 Indlaw SC 87] wherein it has been held: ""Furthermore no explanation whatsoever has been offered by the Respondent as to why the order of detention has been issued after such a long time",4
The said question has also not been examined by the authorities before issuing the order of detention,4
The question as regard delay in issuing the order of detention has been held to be a valid ground for quashing an order of detention by this Court in T.D.Abdul Rahman v,4
"State of Kerala and others [AIR 1990 SC 225 1989 Indlaw SC 205] stating: ""The conspectus of the above decisions can be summarised thus: The question whether the prejudicial activities of a person necessitating to pass an order of detention is proximate to the time when the order is made or the live-link between the prejudicial activities and the purpose of detention is snapped depends on the facts and circumstances of each case",4
No hard and fast rule can be precisely formulated that would be applicable under all circumstances and no exhaustive guidelines can be laid down in that behalf,4
It follows that the test of proximity is not a rigid or mechanical test by merely counting number of months between the offending acts and the order of detention,4
"However,when there is undue and long delay between the prejudicial activities and the passing of detention order,the court has to scrutinise whether the detaining authority has satisfactorily examined such a delay and afforded a tenable and reasonable explanation as to why such a delay has occasioned,when called upon to answer and further the court has to investigate whether the causal connection has been broken in the circumstances of each case",4
"Similarly when there is unsatisfactory and unexplained delay between the date of order of detention and the date of securing the arrest of the detenu,such a delay would throw considerable doubt on the genuineness of the subjective satisfaction of the detaining authority leading to a legitimate inference that the detaining authority was not really and genuinely satisfied as regards the necessity for detaining the detenu with a view to preventing him from acting in a prejudicial manner",4
The delay caused in this case in issuing the order of detention has not been explained,4
"In fact,no reason in that behalf whatsoever has been assigned at all",4
"Delay,as is well known,at both stages has to be explained",5
The court is required to consider the question having regard to the overall picture,5
We may notice that in Sk,4
Serajul v,4
"State of West Bengal [(1975) 2 SCC 78 1974 Indlaw SC 475],this Court opined: ""There was thus delay at both stages and this delay,unless satisfactorily explained,would throw considerable doubt on the genuineness of the subjective satisfaction of the District Magistrate,Burdwan recited in the order of detention",4
"It would be reasonable to assume that if the District Magistrate of Burdwan was really and genuinely satisfied after proper application of mind to the materials before him that it was necessary to detain the petitioner with a view to preventing him from acting in a prejudicial manner,he would have acted with greater promptitude both in making the order of detention as also in securing the arrest of the petitioner,and the petitioner would not have been allowed to remain at large for such a long period of time to carry on his nefarious activities",4
"In Abdul Salam Alias Thiyyan S/o Thiyyan Mohammad,Detenu No.962,General Prison,Trivandrum v",4
"Union of India and Others [(1990) 3 SCC 15 1990 Indlaw SC 994] whereupon the learned Additional Solicitor General has placed strong reliance,this Court found that there had been potentiality or likelihood of prejudicial activities and,thus,or mere delay,as long as,it is explained,the court may not strike down the detention",4
"In the instant case,we have noticed hereinbefore that the authorities of DRI themselves categorically stated that the activities of Appellant after 11.10.2003 were not in question and in fact all the bank accounts were defreezed",5
"Although learned Additional Solicitor General may be correct in his submissions that ordinarily we should not exercise our discretionary jurisdiction u/art.136 of the Constitution of India by allowing Appellant to raise new grounds but,in our opinion,we may have to do so as an order of detention may have to be considered from a different angle",5
It may be true that the period of detention is over,5
It may further be true that Appellant had remained in detention for the entire period but it is one thing to say that the writ of Habeas Corpus in this circumstances cannot issue but it is another thing to say that an order of detention is required to be quashed so as to enable the detainee to avoid his civil liabilities under SAFEMA as also protect his own reputation,5
"In a case of this nature,we do not think,in view of the admitted facts,that we would not permit Appellant to raise the said questions",5
"So far as the question of non-placement of material documents before the detaining authority is concerned,we may notice the following dates: (i",0
"By a letter dated 5.7.2002,the authorities of DRI stated that Appellant stood exonerated for earlier years after detailed examination",0
ii,0
"By a letter dated 20.12.2004,the authorities of DRI stated that transactions after 11.10.2003 were not under scrutiny and by letters dated 28.2.2005 and 7.3.2005,the bank accounts of Appellant were defreezed",0
iii,0
"By reason of the Civil Court by orders dated 7.5.2004 and 31.5.2004,the bank accounts of M/s",0
Girnar and Shri Amar were defreezed,0
iv,0
"By an order dated 13.8.2004,the Tribunal ordered release of goods",0
"v) By orders dated 31.8.2004 and 28.10.2004,the Civil Judge directed release of documents to Appellant",0
vi,0
"By an order dated 18.11.2004,the Civil Court issued contempt notice to the authorities of DRI for non-release of documents and the authorities of DRI made a statement before the court that the documents are being returned",0
We have noticed hereinbefore that learned Additional Solicitor General contended that Appellant obstructed the proceedings by initiating various civil litigations,5
"But,indisputably,those documents involving the civil court proceedings were not placed before the detaining authority",5
"If the same had not been done,not only the delay,in issuing the order of detention stood unexplained but also thereby the order itself would become vitiated",5
"Furthermore,the civil court proceedings were over on 19.11.2004",5
"Evidently,the detaining authority did not take immediate steps to detain Appellant",5
Why the documents pertaining to the proceedings of the Civil Court had not been placed before the detaining authority has not been explained,5
"On their own showing,Respondents admit that they were relevant documents",5
"The question has been considered by this Court in Rajinder Arora 2006 Indlaw SC 87 (supra) stating: ""Admittedly,furthermore,the status report called for from the Customs Department has not been taken into consideration by the competent authorities",4
A Division Bench of this Court in K.S.Nagamuthu v,4
State of Tamil Nadu & Ors.[2005 (9) SCALE 534 2005 Indlaw SC 748] struck down an order of detention on the ground that the relevant material had been withheld from the detaining authority; which in that case was a letter of the detenu retracting from confession made by him,4
In P.Saravanan v,4
"State of T.N.and Others [(2001) 10 SCC 212],it was stated: ""When we went through the grounds of detention enumerated by the detaining authority we noticed that there is no escape from the conclusion that the subjective satisfaction arrived at by the detaining authority was the cumulative result of all the grounds mentioned therein",4
"It is difficult for us to say that the detaining authority would have come to the subjective satisfaction solely on the strength of the confession attributed to the petitioner dated 7-11-1999,particularly because it was retracted by him",4
It is possible to presume that the confession made by the co-accused Sowkath Ali would also have contributed to the final opinion that the confession made by the petitioner on 7-11-1999 can safely be relied on,4
"What would have been the position if the detaining authority was apprised of the fact that Sowkath Ali had retracted his confession,is not for us to make a retrospective judgment at this distance of time",4
In Ahamed Nassar v,4
